Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
60.082598,,Cancel,44068679,,,-100,,,
60.082737,,Cancel,44068611,,,-24,,,
60.083157,,Insert,44068775,0,A,300,83100,G,
60.089805,,Cancel,44010539,,,-100,,,
60.089841,,Cancel,44068691,,,-200,,,
60.089845,,Cancel,44068687,,,-100,,,
60.08992,,Insert,44069047,0,A,800,82000,G,
60.090096,,Cancel,44068615,,,-138,,,
60.090278,,Cancel,44062067,,,-400,,,
60.090278,,Insert,44069059,0,B,400,81600,G,
60.090502,,Cancel,44068683,,,-100,,,
60.090523,,Cancel,44068595,,,-46,,,
60.09054,,Insert,44069071,0,A,100,82000,G,
60.090548,,Insert,44069075,0,A,100,82900,G,
60.09056,,Insert,44069079,0,A,100,82900,G,
60.090683,,Insert,44069087,0,A,100,82000,G,
60.090748,,Insert,44069095,0,A,800,82000,G,
60.090767,,Insert,44069099,0,A,100,81900,G,
60.090795,,Cancel,44069095,,,-800,,,
60.090915,,Cancel,44069099,,,-100,,,
60.090916,,Cancel,44069079,,,-100,,,
60.090916,,Cancel,44069075,,,-100,,,
60.090959,,Insert,44069119,0,A,100,82900,G,
60.091045,,Insert,44069123,0,A,100,81900,G,
60.091057,,Cancel,44030803,,,-800,,,
60.091063,,Cancel,44065847,,,-100,,,
60.091082,,Cancel,44069119,,,-100,,,
60.091203,,Cancel,44057399,,,-100,,,
60.09157,,Insert,44069175,0,A,100,81900,G,
60.09179,,Cancel,44039619,,,-100,,,
60.092177,,Insert,44069263,0,A,800,81900,G,
60.092203,,Cancel,44010535,,,-200,,,
60.093576,,Insert,44069483,0,A,200,82500,G,
60.096776,,Cancel,44069483,,,-200,,,
60.098545,,Cancel,44069263,,,-800,,,
60.102565,,Cancel,44069087,,,-100,,,
60.106858,,Cancel,44069175,,,-100,,,
60.106868,,Cancel,44064251,,,-100,,,
60.106917,,Insert,44070167,0,A,100,81900,G,
60.11202,,Cancel,44070167,,,-100,,,
60.112063,,Insert,44070411,0,B,100,80300,G,
60.112115,,Insert,44070415,0,A,100,81900,G,
60.131962,,Insert,44071415,0,A,100,83500,G,
60.164833,,Cancel,44070415,,,-100,,,
60.164955,,Cancel,44069123,,,-100,,,
60.164992,,Insert,44072003,0,A,100,82900,G,
60.164995,,Insert,44072007,0,A,100,82900,G,
60.165026,,Insert,44072015,0,A,100,81900,G,
60.165056,,Cancel,44072003,,,-100,,,
60.165056,,Cancel,44072007,,,-100,,,
60.173092,,Insert,44072099,0,B,800,81800,G,
60.179743,,Cancel,44072099,,,-800,,,
60.196799,,Cancel,44071415,,,-100,,,
60.196804,,Insert,44073255,0,A,100,83400,G,
60.209711,,Insert,44073839,0,A,400,82100,G,
60.217683,,Insert,44074019,0,B,800,81800,G,
60.218096,,Cancel,44073255,,,-100,,,
60.219743,,Cancel,44074019,,,-800,,,
60.242594,,Insert,44074771,0,B,800,81800,G,
60.242612,,Insert,44074775,0,A,100,83500,G,
60.242642,,Cancel,44072015,,,-100,,,
60.24267,,Insert,44074779,0,A,100,82900,G,
60.242696,,Insert,44074783,0,A,100,82900,G,
60.242704,,Insert,44074787,0,B,100,81500,G,
60.242756,,Cancel,44069071,,,-100,,,
60.242888,,Insert,44074795,0,A,100,82000,G,
60.24298,,Cancel,44070411,,,-100,,,
60.242993,,Insert,44074807,0,B,100,80400,G,
60.243089,,Cancel,44073839,,,-400,,,
60.243179,,Cancel,44074775,,,-100,,,
60.25,TraderOne,Cancel,113,,,-10,,,
60.25,TraderOne,Insert,114,1,A,10,82600,G,
60.252586,,Cancel,44074795,,,-100,,,
60.25262,,Insert,44075119,0,A,100,82000,G,
60.255541,,Cancel,44074787,,,-100,,,
60.264247,,Insert,44075511,0,A,100,83500,G,
60.278657,,Cancel,44075119,,,-100,,,
60.278668,,Cancel,44075511,,,-100,,,
60.307455,,Cancel,7048137,,,-1000,,,
60.307455,,Cancel,7048138,,,-1000,,,
60.307455,,Insert,7048139,1,A,1000,82400,G,
60.307455,,Insert,7048140,1,B,1000,81400,G,
60.316802,,Insert,44076671,0,A,100,83500,G,
60.33638,,Insert,44077063,0,A,100,82000,G,
60.342827,,Insert,44077171,0,A,100,81900,G,
60.342859,,Cancel,44077063,,,-100,,,
60.342886,,Cancel,44074783,,,-100,,,
60.342886,,Cancel,44074779,,,-100,,,
60.348863,,Cancel,44077171,,,-100,,,
60.348906,,Insert,44077295,0,A,100,82900,G,
60.348909,,Insert,44077299,0,A,100,82900,G,
60.395838,,Insert,44078195,0,A,100,81900,G,
60.396321,,Cancel,44077295,,,-100,,,
60.396324,,Cancel,44077299,,,-100,,,
60.408681,,Cancel,44078195,,,-100,,,
60.40872,,Insert,44078371,0,A,100,82900,G,
60.410565,,Insert,44078387,0,A,400,82200,G,
60.419617,,Insert,44078467,0,A,100,82000,G,
60.470124,,Insert,44079947,0,A,100,81900,G,
60.470137,,Insert,44079951,0,A,800,82000,G,
60.470155,,Cancel,44079951,,,-800,,,
60.47016,,Cancel,44078467,,,-100,,,
60.470168,,Cancel,44078371,,,-100,,,
60.470249,,Cancel,44076671,,,-100,,,
60.470256,,Insert,44079967,0,A,100,83400,G,
60.470871,,Cancel,44074807,,,-100,,,
60.475195,,Insert,44080331,0,A,400,82100,G,
60.475208,,Cancel,44078387,,,-400,,,
60.475632,,Cancel,44079967,,,-100,,,
60.475795,,Cancel,44080331,,,-400,,,
60.486234,,Cancel,44074771,,,-800,,,
60.486451,,Insert,44082791,0,B,800,81800,G,
60.496806,,Insert,44084339,0,B,100,80300,G,
60.496808,,Insert,44084343,0,A,100,83400,G,
60.499448,,Cancel,44079947,,,-100,,,
60.499533,,Insert,44084599,0,A,100,82900,G,
60.499554,,Insert,44084603,0,A,100,82900,G,
60.499557,,Cancel,44038463,,,-100,,,
60.499558,,Cancel,44038459,,,-100,,,
60.499709,,Insert,44084611,0,A,100,82000,G,
60.499745,,Insert,44084615,0,A,100,82000,G,
60.503683,,Cancel,44084615,,,-100,,,
60.515263,,Insert,44085155,0,A,100,81900,G,
60.515295,,Cancel,44084611,,,-100,,,
60.51532,,Cancel,44084603,,,-100,,,
60.515322,,Cancel,44084599,,,-100,,,
60.542384,,Cancel,44049667,,,-300,,,
60.552938,,Cancel,44082791,,,-800,,,
60.582728,,Cancel,44085155,,,-100,,,
60.582764,,Insert,44088247,0,A,100,82000,G,
60.582895,,Insert,44088259,0,A,100,82900,G,
60.582897,,Insert,44088263,0,A,100,82900,G,
60.583011,,Insert,44088275,0,A,100,81900,G,
60.583028,,Insert,44088279,0,B,800,81800,G,
60.58305,,Cancel,44088275,,,-100,,,
60.583058,,Cancel,44088263,,,-100,,,
60.583058,,Cancel,44088259,,,-100,,,
60.583126,,Insert,44088319,0,A,100,82900,G,
60.583127,,Insert,44088323,0,A,100,82900,G,
60.58329,,Insert,44088375,0,A,100,82000,G,
60.58809,,Cancel,44088375,,,-100,,,
60.59111,,Insert,44089059,0,A,800,82000,G,
60.591264,,Insert,44089063,0,A,100,81900,G,
60.591291,,Cancel,44089059,,,-800,,,
60.59146,,Cancel,44088323,,,-100,,,
60.59146,,Cancel,44088319,,,-100,,,
60.591752,,Cancel,44089063,,,-100,,,
60.591781,,Insert,44089183,0,A,100,82900,G,
60.591798,,Insert,44089187,0,B,100,81500,G,
60.594454,,Cancel,44084343,,,-100,,,
60.605599,,Cancel,7048139,,,-1000,,,
60.605599,,Cancel,7048140,,,-1000,,,
60.605599,,Insert,7048141,1,A,1000,82400,G,
60.605599,,Insert,7048142,1,B,1000,81400,G,
60.613577,,Insert,44089715,0,A,100,81900,G,
60.613605,,Cancel,44089183,,,-100,,,
60.613609,,Cancel,44088247,,,-100,,,
60.614338,,Cancel,44089715,,,-100,,,
60.614427,,Insert,44089763,0,A,100,82900,G,
60.615026,,Insert,44089783,0,A,100,81900,G,
60.615068,,Insert,44089791,0,A,100,83500,G,
60.615304,,Cancel,44089763,,,-100,,,
60.621695,,Cancel,44089791,,,-100,,,
60.621701,,Insert,44089943,0,A,100,83400,G,
60.64709,,Cancel,44088279,,,-800,,,
60.647151,,Cancel,44089187,,,-100,,,
60.678162,,Insert,44092135,0,A,400,82200,G,
60.678173,,Insert,44092143,0,B,800,81800,G,
60.679918,,Cancel,44089783,,,-100,,,
60.680034,,Insert,44092339,0,A,100,82900,G,
60.680034,,Insert,44092343,0,A,100,82900,G,
60.680176,,Insert,44092347,0,A,100,82000,G,
60.688072,,Cancel,44092347,,,-100,,,
60.688548,,Insert,44092575,0,A,100,82000,G,
60.715817,,Insert,44093263,0,A,800,82000,G,
60.716073,,Insert,44093267,0,A,400,82100,G,
60.716073,,Insert,44093271,0,A,100,81900,G,
60.7161,,Cancel,44092135,,,-400,,,
60.7161,,Cancel,44092339,,,-100,,,
60.716103,,Cancel,44093263,,,-800,,,
60.716164,,Cancel,44092143,,,-800,,,
60.716164,,Cancel,44092343,,,-100,,,
60.718686,,Insert,44093359,0,B,800,81800,G,
60.718687,,Cancel,44093271,,,-100,,,
60.718899,,Insert,44093363,0,A,100,82900,G,
60.7189,,Insert,44093367,0,A,100,82900,G,
60.755327,,Insert,44094439,0,A,100,81900,G,
60.755362,,Cancel,44092575,,,-100,,,
60.755387,,Cancel,44093367,,,-100,,,
60.755388,,Cancel,44093363,,,-100,,,
60.763231,,Cancel,44093359,,,-800,,,
60.766,TraderOne,Cancel,114,,,-10,,,
60.766,TraderOne,Insert,115,1,A,10,82500,G,
60.774068,,Insert,44096111,0,A,100,81900,G,
60.774075,,Insert,44096115,0,A,100,81900,G,
60.774077,,Cancel,44084339,,,-100,,,
60.7741,,Cancel,44096115,,,-100,,,
60.794539,,Cancel,44096111,,,-100,,,
60.794584,,Insert,44096911,0,B,100,80300,G,
60.817542,,Cancel,44094439,,,-100,,,
60.817581,,Insert,44097935,0,A,100,81900,G,
60.817608,,Insert,44097939,0,A,100,82900,G,
60.821509,,Cancel,43913499,,,-300,,,
60.82251,,Insert,44098387,0,B,300,80400,G,
60.822514,,Cancel,43902583,,,-300,,,
60.822514,,Insert,44098391,0,A,300,83000,G,
60.822519,,Insert,44098395,0,B,100,60400,G,
60.825618,,Cancel,44097939,,,-100,,,
60.86529,,Cancel,7048141,,,-1000,,,
60.86529,,Cancel,7048142,,,-1000,,,
60.86529,,Insert,7048143,1,A,1000,82400,G,
60.86529,,Insert,7048144,1,B,1000,81300,G,
60.91582,,Cancel,44097935,,,-100,,,
60.915849,,Insert,44102939,0,A,100,82900,G,
60.915849,,Insert,44102943,0,A,100,81900,G,
60.915857,,Insert,44102947,0,A,200,81900,G,
60.915859,,Insert,44102951,0,A,100,82000,G,
60.915859,,Insert,44102955,0,A,100,82900,G,
60.915883,,Cancel,44102939,,,-100,,,
60.915891,,Insert,44102963,0,A,100,81900,G,
60.915891,,Cancel,44102955,,,-100,,,
60.940236,,Cancel,44069059,,,-400,,,
60.940236,,Insert,44103775,0,B,400,81500,G,
60.940245,,Insert,44103779,0,B,100,81500,G,
60.940248,,Insert,44103783,0,A,100,81900,G,
60.940251,,Cancel,44096911,,,-100,,,
60.94027,,Cancel,44010551,,,-300,,,
60.940271,,Cancel,44010543,,,-300,,,
60.940325,,Insert,44103787,0,A,800,81900,G,
60.940412,,Cancel,44010339,,,-800,,,
60.940464,,Insert,44103839,0,B,800,81700,G,
60.940569,,Insert,44103851,0,A,100,81900,G,
60.94057,,Insert,44103855,0,A,100,81900,G,
60.94062,,Cancel,44103855,,,-100,,,
60.940699,,Cancel,44103779,,,-100,,,
60.940738,,Insert,44103871,0,A,100,81900,G,
60.941547,,Cancel,43902679,,,-300,,,
60.941547,,Insert,44103955,0,A,300,83000,G,
60.948334,,Cancel,44103839,,,-800,,,
60.948364,,Cancel,44103851,,,-100,,,
60.97681,,Insert,44105455,0,B,100,80300,G,
61.008551,,Cancel,44103871,,,-100,,,
61.008736,,Insert,44107219,0,A,100,81900,G,
61.02695,,Cancel,43885743,,,-100,,,
61.027453,,Insert,44108163,0,B,100,81700,G,
61.027603,,Cancel,44107219,,,-100,,,
61.027603,,Insert,44108207,0,A,100,81800,G,
61.027629,,Cancel,44010031,,,-100,,,
61.027631,,Cancel,44019171,,,-300,,,
61.027634,,Insert,44108223,0,A,300,82000,G,
61.027634,,Cancel,44010039,,,-100,,,
61.027634,,Cancel,44108207,,,-100,,,
61.027646,,Insert,44108235,0,A,100,81800,G,
61.027647,,Cancel,44102963,,,-100,,,
61.028198,,Cancel,44108163,,,-100,,,
61.028647,,Cancel,44108235,,,-100,,,
61.028674,,Insert,44108363,0,A,100,81800,G,
61.028676,,Insert,44108367,0,A,100,82800,G,
61.028676,,Insert,44108371,0,A,100,82800,G,
61.028724,,Cancel,44108367,,,-100,,,
61.028726,,Cancel,44108371,,,-100,,,
61.034873,,Insert,44109131,0,B,800,81700,G,
61.03488,,Insert,44109135,0,B,800,81700,G,
61.036164,,Cancel,44109135,,,-800,,,
61.037002,,Cancel,44109131,,,-800,,,
61.067262,,Insert,44110639,0,B,100,81700,G,
61.068895,,Cancel,44110639,,,-100,,,
61.070607,,Insert,44110839,0,B,100,81700,G,
61.07537,,Cancel,44108363,,,-100,,,
61.075373,,Insert,44111347,0,B,800,81700,G,
61.07538,,Insert,44111351,0,B,800,81700,G,
61.075405,,Insert,44111355,0,A,100,82800,G,
61.075407,,Insert,44111359,0,A,100,82800,G,
61.075711,,Insert,44111387,0,B,100,81700,G,
61.075761,,Cancel,44111387,,,-100,,,
61.075813,,Cancel,44111351,,,-800,,,
61.076886,,Cancel,44111347,,,-800,,,
61.077121,,Insert,44111515,0,A,100,81800,G,
61.077186,,Cancel,44111355,,,-100,,,
61.07723,,Cancel,44111359,,,-100,,,
61.079258,,Cancel,44111515,,,-100,,,
61.079311,,Insert,44111839,0,A,100,82800,G,
61.079312,,Insert,44111843,0,A,100,82800,G,
61.080508,,Insert,44111995,0,A,100,81800,G,
61.080733,,Cancel,44111839,,,-100,,,
61.080844,,Cancel,44111843,,,-100,,,
61.081173,,Cancel,44111995,,,-100,,,
61.08121,,Cancel,44089943,,,-100,,,
61.081281,,Insert,44112063,0,A,100,81800,G,
61.081283,,Insert,44112067,0,A,100,82800,G,
61.081283,,Insert,44112071,0,A,100,82800,G,
61.081409,,Cancel,44112067,,,-100,,,
61.081409,,Cancel,44112071,,,-100,,,
61.087365,,Cancel,44112063,,,-100,,,
61.087394,,Insert,44112339,0,A,100,82800,G,
61.087539,,Insert,44112343,0,B,800,81700,G,
61.087542,,Cancel,44108223,,,-300,,,
61.087861,,Insert,44112367,0,B,400,81600,G,
61.087875,,Cancel,44103775,,,-400,,,
61.088052,,Insert,44112387,0,B,100,81400,G,
61.088161,,Cancel,44103787,,,-800,,,
61.088194,,Insert,44112411,0,B,100,81700,G,
61.088375,,Insert,44112451,0,A,800,81900,G,
61.088678,,Insert,44112479,0,B,100,81700,G,
61.091579,,Cancel,44112367,,,-400,,,
61.091579,,Insert,44112675,0,B,400,81500,G,
61.091593,,Cancel,44112411,,,-100,,,
61.091632,,Insert,44112679,0,A,100,81800,G,
61.091658,,Cancel,44112339,,,-100,,,
61.091865,,Cancel,44112679,,,-100,,,
61.091906,,Insert,44112699,0,A,100,82800,G,
61.091911,,Insert,44112703,0,A,100,82800,G,
61.091946,,Cancel,44112343,,,-800,,,
61.093436,,Insert,44112811,0,A,100,81800,G,
61.093553,,Cancel,44112703,,,-100,,,
61.09362,,Cancel,44112387,,,-100,,,
61.093646,,Cancel,44112699,,,-100,,,
61.093839,,Cancel,44112479,,,-100,,,
61.119595,,Cancel,44110839,,,-100,,,
61.119639,,Insert,44113471,0,A,100,83400,G,
61.126798,,Cancel,44105455,,,-100,,,
61.134546,,Cancel,44112811,,,-100,,,
61.13455,,Insert,44114171,0,B,100,81700,G,
61.134664,,Insert,44114179,0,A,100,82800,G,
61.134665,,Insert,44114183,0,A,100,82800,G,
61.134791,,Insert,44114187,0,B,100,81700,G,
61.135067,,Cancel,44112451,,,-800,,,
61.135111,,Insert,44114211,0,B,100,81400,G,
61.135127,,Cancel,44113471,,,-100,,,
61.135256,,Insert,44114243,0,B,800,81700,G,
61.1358,,Insert,44114363,0,B,300,81700,G,
61.135802,,Insert,44114367,0,B,300,81800,G,
61.137469,,Cancel,44103783,,,-100,,,
61.143663,,Insert,44115247,0,A,100,81900,G,
61.150192,,Cancel,44114187,,,-100,,,
61.156808,,Insert,44116039,0,A,100,83500,G,
61.158038,,Insert,44116107,0,A,800,81900,G,
61.15824,,Cancel,44116039,,,-100,,,
61.158245,,Insert,44116111,0,A,100,83400,G,
61.15841,,Cancel,44114367,,,-300,,,
61.15841,,Cancel,44114363,,,-300,,,
61.158463,,Insert,44116123,0,A,100,81900,G,
61.15847,,Cancel,44114211,,,-100,,,
61.158491,,Insert,44116127,0,A,100,81900,G,
61.15876,,Cancel,44116127,,,-100,,,
61.15876,,Insert,44116143,0,A,100,81800,G,
61.158776,,Cancel,44114243,,,-800,,,
61.158787,,Insert,44116151,0,A,300,82000,G,
61.158801,,Cancel,44116143,,,-100,,,
61.158802,,Cancel,44114179,,,-100,,,
61.158807,,Cancel,44114183,,,-100,,,
61.158944,,Insert,44116207,0,A,100,82800,G,
61.158999,,Insert,44116215,0,A,100,81800,G,
61.159049,,Cancel,44114171,,,-100,,,
61.159049,,Cancel,44116207,,,-100,,,
61.166139,,Cancel,44116151,,,-300,,,
61.166146,,Insert,44116391,0,B,100,81700,G,
61.166146,,Insert,44116395,0,B,800,81700,G,
61.166151,,Insert,44116403,0,B,800,81700,G,
61.166182,,Cancel,44116123,,,-100,,,
61.166343,,Insert,44116423,0,B,100,81400,G,
61.166369,,Cancel,44116215,,,-100,,,
61.16647,,Insert,44116451,0,A,100,82800,G,
61.168737,,Cancel,44116403,,,-800,,,
61.168764,,Insert,44116643,0,A,100,81800,G,
61.168799,,Cancel,44116451,,,-100,,,
61.168803,,Cancel,44116423,,,-100,,,
61.168878,,Insert,44116659,0,B,100,81400,G,
61.170007,,Cancel,44116659,,,-100,,,
61.181822,,Cancel,44116395,,,-800,,,
61.182017,,Cancel,44116643,,,-100,,,
61.182073,,Insert,44117195,0,A,100,82800,G,
61.182074,,Insert,44117199,0,A,100,82800,G,
61.182131,,Insert,44117207,0,A,100,81800,G,
61.182165,,Insert,44117211,0,A,300,82000,G,
61.182234,,Cancel,44117207,,,-100,,,
61.182238,,Cancel,44117199,,,-100,,,
61.182238,,Cancel,44117195,,,-100,,,
61.182293,,Insert,44117219,0,A,100,82800,G,
61.182294,,Insert,44117223,0,A,100,82800,G,
61.182366,,Insert,44117227,0,A,100,81800,G,
61.182481,,Cancel,44117223,,,-100,,,
61.182481,,Cancel,44117219,,,-100,,,
61.183232,,Cancel,44116391,,,-100,,,
61.189821,,Insert,44117511,0,B,800,81700,G,
61.189822,,Insert,44117515,0,B,100,81700,G,
61.189827,,Insert,44117519,0,B,800,81700,G,
61.189878,,Insert,44117531,0,B,100,80200,G,
61.190033,,Cancel,44117515,,,-100,,,
61.190297,,Cancel,44117519,,,-800,,,
61.196025,,Cancel,44117511,,,-800,,,
61.199994,,Cancel,7048143,,,-1000,,,
61.199994,,Cancel,7048144,,,-1000,,,
61.199994,,Insert,7048145,1,A,1000,82300,G,
61.199994,,Insert,7048146,1,B,1000,81200,G,
61.203172,,Insert,44117975,0,B,100,81700,G,
61.203186,,Insert,44117979,0,B,800,81700,G,
61.203195,,Insert,44117983,0,B,800,81700,G,
61.203409,,Insert,44117995,0,B,100,81400,G,
61.203521,,Cancel,44117227,,,-100,,,
61.203549,,Insert,44118003,0,A,100,82800,G,
61.204247,,Cancel,44117983,,,-800,,,
61.204251,,Insert,44118035,0,A,100,81800,G,
61.204308,,Cancel,44117995,,,-100,,,
61.204374,,Cancel,44118003,,,-100,,,
61.207722,,Cancel,44118035,,,-100,,,
61.207725,,Insert,44118207,0,B,800,81700,G,
61.207844,,Insert,44118219,0,A,100,82800,G,
61.207852,,Insert,44118223,0,A,100,82800,G,
61.207852,,Insert,44118227,0,A,100,82800,G,
61.207958,,Cancel,44118219,,,-100,,,
61.209942,,Insert,44118331,0,B,100,81400,G,
61.211483,,Cancel,44118207,,,-800,,,
61.216683,,Cancel,44117531,,,-100,,,
61.216697,,Insert,44118543,0,B,100,80300,G,
61.216751,,Cancel,44117211,,,-300,,,
61.22064,,Cancel,44117979,,,-800,,,
61.220708,,Cancel,44118331,,,-100,,,
61.22086,,Cancel,44118543,,,-100,,,
61.221609,,Insert,44118903,0,A,100,81800,G,
61.221638,,Cancel,44118227,,,-100,,,
61.221638,,Cancel,44118223,,,-100,,,
61.226563,,Cancel,44103955,,,-300,,,
61.226697,,Cancel,44098395,,,-100,,,
61.226697,,Insert,44119155,0,B,100,78400,G,
61.227592,,Insert,44119271,0,A,300,83000,G,
61.227692,,Cancel,44119155,,,-100,,,
61.228695,,Insert,44119347,0,B,100,60400,G,
61.230001,,Cancel,44117975,,,-100,,,
61.231625,,Insert,44119707,0,A,100,81800,G,
61.232386,,Insert,44119803,0,B,800,81700,G,
61.232396,,Insert,44119807,0,B,800,81700,G,
61.232639,,Cancel,44119707,,,-100,,,
61.238289,,Cancel,44119803,,,-800,,,
61.238297,,Cancel,44119807,,,-800,,,
61.242286,,Insert,44120519,0,B,100,81700,G,
61.242332,,Insert,44120523,0,B,100,80200,G,
61.242971,,Insert,44120551,0,B,800,81700,G,
61.242988,,Cancel,44120551,,,-800,,,
61.24332,,Cancel,44120519,,,-100,,,
61.24633,,Insert,44120619,0,A,800,81800,G,
61.246433,,Cancel,44093267,,,-400,,,
61.246447,,Insert,44120631,0,A,400,82000,G,
61.253186,,Cancel,44120619,,,-800,,,
61.253248,,Cancel,44120631,,,-400,,,
61.281,TraderOne,Cancel,115,,,-10,,,
61.281,TraderOne,Insert,116,1,A,10,82400,G,
61.314876,,Insert,44124751,0,A,100,81800,G,
61.31507,,Insert,44124775,0,A,100,81800,G,
61.31529,,Insert,44124787,0,A,800,81800,G,
61.320307,,Cancel,44124775,,,-100,,,
61.320386,,Cancel,44124787,,,-800,,,
61.320497,,Cancel,44124751,,,-100,,,
61.33519,,Insert,44126487,0,B,800,81700,G,
61.33519,,Cancel,44116111,,,-100,,,
61.335406,,Insert,44126495,0,A,100,81800,G,
61.335433,,Insert,44126499,0,A,800,81800,G,
61.335519,,Cancel,44112675,,,-400,,,
61.335519,,Insert,44126519,0,B,400,81400,G,
61.336806,,Insert,44126659,0,A,100,83300,G,
61.336977,,Cancel,44126487,,,-800,,,
61.348928,,Cancel,44120523,,,-100,,,
61.349025,,Cancel,43885739,,,-100,,,
61.361007,,Cancel,44126659,,,-100,,,
61.369962,,Insert,44128699,0,B,100,80200,G,
61.374652,,Cancel,43993631,,,-100,,,
61.374694,,Insert,44128815,0,A,100,82300,G,
61.396805,,Insert,44130199,0,A,100,83400,G,
61.424313,,Cancel,44128699,,,-100,,,
61.453829,,Insert,44131839,0,A,400,82000,G,
61.454315,,Cancel,44130199,,,-100,,,
61.454321,,Insert,44131847,0,B,100,80200,G,
61.454327,,Insert,44131851,0,A,100,83300,G,
61.479247,,Insert,1421299,0,A,1,81700,F,
61.479247,,Cancel,1421299,,,-1,,,
61.479268,,Insert,44132475,0,A,100,81800,G,
61.47927,,Insert,44132479,0,A,100,81800,G,
61.479275,,Insert,44132483,0,A,46,81800,G,
61.47928,,Insert,44132487,0,A,100,81800,G,
61.479903,,Cancel,44132475,,,-100,,,
61.479903,,Insert,44132503,0,A,100,81700,G,
61.479905,,Cancel,44132479,,,-100,,,
61.479905,,Insert,44132507,0,A,100,81700,G,
61.479905,,Cancel,44132487,,,-100,,,
61.479905,,Insert,44132511,0,A,100,81700,G,
61.47994,,Insert,44132519,0,A,300,82000,G,
61.479963,,Cancel,44132511,,,-100,,,
61.480094,,Insert,44132551,0,A,100,81700,G,
61.480847,,Cancel,44132507,,,-100,,,
61.487796,,Cancel,44131839,,,-400,,,
61.488011,,Cancel,44131847,,,-100,,,
61.488407,,Insert,44133027,0,A,100,81700,G,
61.488419,,Cancel,44133027,,,-100,,,
61.5,TraderOne,Cancel,116,,,-10,,,
61.5,TraderOne,Insert,117,1,A,10,82300,G,
61.508622,,Cancel,7048145,,,-1000,,,
61.508622,,Cancel,7048146,,,-1000,,,
61.508622,,Insert,7048147,1,A,1000,82200,G,
61.508622,,Insert,7048148,1,B,1000,81100,G,
61.509274,,Cancel,44132483,,,-46,,,
61.511636,,Cancel,43923803,,,-300,,,
61.512116,,Insert,44133771,0,A,100,81700,G,
61.512642,,Insert,44133823,0,B,300,80300,G,
61.513092,,Insert,44133867,0,B,100,81300,G,
61.513582,,Cancel,43923871,,,-300,,,
61.513614,,Insert,44133887,0,B,100,80800,G,
61.513644,,Cancel,43909603,,,-300,,,
61.513644,,Insert,44133891,0,A,300,82900,G,
61.513656,,Cancel,44133867,,,-100,,,
61.514843,,Insert,44134007,0,B,300,80300,G,
61.514845,,Cancel,43908567,,,-300,,,
61.514845,,Insert,44134011,0,A,300,82900,G,
61.519303,,Cancel,43927911,,,-800,,,
61.519322,,Insert,44134151,0,A,100,81700,G,
61.519377,,Cancel,43903671,,,-800,,,
61.519383,,Insert,44134163,0,A,800,81700,G,
61.519523,,Cancel,43903807,,,-100,,,
61.519605,,Insert,44134179,0,A,100,81700,G,
61.519621,,Insert,44134183,0,A,100,81700,G,
61.519657,,Cancel,43903811,,,-100,,,
61.519659,,Cancel,44134179,,,-100,,,
61.519964,,Insert,44134219,0,A,100,81700,G,
61.525337,,Cancel,44134183,,,-100,,,
61.527571,,Cancel,44126519,,,-400,,,
61.527571,,Insert,44134471,0,B,400,81300,G,
61.527786,,Cancel,44134219,,,-100,,,
61.528717,,Cancel,44131851,,,-100,,,
61.529229,,Cancel,44134163,,,-800,,,
61.529233,,Cancel,44134151,,,-100,,,
61.529235,,Insert,44134655,0,B,800,81600,G,
61.529264,,Insert,44134659,0,B,300,81300,G,
61.542124,,Cancel,44133771,,,-100,,,
61.549725,,Insert,44135459,0,B,100,80100,G,
61.575225,,Cancel,44134655,,,-800,,,
61.575252,,Insert,44136607,0,A,400,81900,G,
61.57527,,Insert,44136611,0,A,100,83300,G,
61.575395,,Insert,44136623,0,A,100,81700,G,
61.575405,,Insert,44136627,0,A,800,81700,G,
61.575432,,Cancel,44135459,,,-100,,,
61.598562,,Insert,44137855,0,B,100,80100,G,
61.613921,,Insert,44142359,0,A,100,81700,G,
61.613942,,Cancel,44137855,,,-100,,,
61.613969,,Cancel,44142359,,,-100,,,
61.614023,,Cancel,44136627,,,-800,,,
61.614176,,Insert,44142475,0,A,800,81700,G,
61.614233,,Insert,44142499,0,B,100,81600,G,
61.614313,,Cancel,44142475,,,-800,,,
61.6144,,Cancel,44136623,,,-100,,,
61.614404,,Insert,44142595,0,A,800,81700,G,
61.614426,,Cancel,44136611,,,-100,,,
61.614476,,Cancel,44142499,,,-100,,,
61.61453,,Cancel,44142595,,,-800,,,
61.614549,,Insert,44142675,0,B,800,81500,G,
61.614577,,Insert,44142691,0,B,100,81600,G,
61.614588,,Insert,44142703,0,B,800,81600,G,
61.614599,,Insert,44142715,0,A,100,81700,G,
61.614611,,Cancel,44142675,,,-800,,,
61.614622,,Cancel,44142703,,,-800,,,
61.614667,,Cancel,44142691,,,-100,,,
61.61485,,Insert,44142835,0,B,100,81600,G,
61.614912,,Cancel,44142835,,,-100,,,
61.615353,,Insert,44142971,0,A,800,81700,G,
61.615434,,Cancel,44142971,,,-800,,,
61.620609,,Insert,44143711,0,A,800,81700,G,
61.624598,,Insert,44144043,0,A,400,81800,G,
61.624603,,Insert,44144047,0,A,800,81700,G,
61.624611,,Cancel,44136607,,,-400,,,
61.62464,,Insert,44144067,0,A,100,81700,G,
